"id","sex","bmonth","byear","agemon_1997","race","agemon_1998","agemon_1999","attend_2000","agemon_2000","attend_2001","agemon_2001","attend_2002","values_2002","obey_2002","decide_2002","todo_2002","pray_2002","agemon_2002","agemon_2003","attend_2003","agemon_2004","attend_2004","agemon_2005","relpref_2005","attend_2005","values_2005","obey_2005","decide_2005","todo_2005","pray_2005","agemon_2006","attend_2006","agemon_2007","attend_2007","agemon_2008","relpref_2008","attend_2008","values_2008","obey_2008","decide_2008","todo_2008","pray_2008","agemon_2009","attend_2009","agemon_2010","attend_2010","rvalues_2002","rvalues_2005","rvalues_2008","rtodo_2002","rtodo_2005","rtodo_2008","cat2000","cat2001","cat2002","cat2003","cat2004","cat2005","cat2006","cat2007","cat2008","cat2009","cat2010"
7784,1,4,1984,159,1,"175","187",7,200,6,211,6,"0","1","1","0","1",225,236,6,249,7,259,"2",7,"1","1","1","0","1",274,7,284,5,297,"27",2,"0","1","1","0","1",306,7,321,6,1,0,1,1,1,1,3,3,3,3,3,3,3,2,1,3,3
7786,1,7,1981,191,1,"N","224",1,235,2,247,1,"1","0","1","0","1",261,269,1,285,1,294,"2",2,"1","D","1","0","1",304,1,316,1,328,"27",2,"1","D","1","0","1",339,2,353,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7787,2,1,1983,173,1,"N","204",1,215,3,226,2,"1","1","0","0","0",242,251,2,266,5,277,"2",4,"0","0","1","0","0",289,2,299,2,313,"12",4,"0","0","1","0","1",323,2,335,2,0,1,1,1,1,1,1,2,1,1,2,2,1,1,2,1,1
7792,2,3,1983,171,1,"189","201",5,212,3,225,1,"1","0","1","0","0",238,248,2,261,2,273,"27",1,"1","0","1","0","1",285,1,295,1,309,"27",1,"1","0","1","0","1",319,1,334,1,0,0,0,1,1,1,2,2,1,1,1,1,1,1,1,1,1
7794,2,8,1984,155,1,"172","184",7,195,7,208,6,"0","1","1","0","0",222,233,6,245,7,256,"13",7,"0","1","1","D","0",267,6,279,6,290,"11",7,"0","1","1","0","1",302,6,317,6,1,1,1,1,NA,1,3,3,3,3,3,3,3,3,3,3,3
7795,2,5,1980,205,1,"224","236",1,246,2,259,2,"1","1","1","0","1",271,283,2,294,2,307,"2",2,"0","0","1","0","1",320,4,331,2,343,"2",6,"1","1","1","0","1",353,7,367,3,0,1,0,1,1,1,1,1,1,1,1,1,2,1,3,3,2
7796,1,6,1980,203,1,"223","234",7,246,2,258,2,"1","1","1","0","1",270,283,2,293,2,306,"2",2,"1","1","1","0","1",317,2,329,2,341,"2",2,"1","1","1","1","1",352,2,365,4,0,0,0,1,1,0,3,1,1,1,1,1,1,1,1,1,2
7798,2,8,1983,162,1,"185","196",2,208,2,220,3,"1","1","1","1","1",232,244,1,255,1,268,"3",2,"1","1","1","0","1",279,2,291,2,302,"3",2,"1","1","1","1","1",314,2,327,7,0,0,0,0,1,0,1,1,2,1,1,1,1,1,1,1,3
7799,1,7,1984,151,1,"174","185",4,197,5,209,6,"1","1","1","0","0",221,234,6,245,5,257,"3",6,"1","D","1","0","1",268,5,280,6,291,"3",5,"1","D","1","0","0",303,5,316,5,0,0,0,1,1,1,2,2,3,3,2,3,2,3,2,2,2
7803,1,9,1981,189,1,"209","220",2,231,2,243,2,"0","1","1","0","1",257,268,1,278,5,292,"2",4,"0","1","1","0","1",302,4,314,3,325,"2",2,"0","1","1","0","0",337,3,352,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,1
7804,2,8,1983,166,1,"185","196",7,208,4,220,3,"1","1","1","0","1",232,245,5,255,5,269,"3",1,"D","1","1","0","1",281,3,291,4,302,"3",2,"0","1","1","0","0",314,3,328,2,0,NA,1,1,1,1,3,2,2,2,2,1,2,2,1,2,1
7807,1,11,1980,197,1,"218","229",3,240,4,255,4,"1","1","1","0","0",265,278,5,289,5,302,"2",4,"1","1","1","0","1",315,5,324,5,336,"2",4,"1","1","1","0","1",347,6,360,5,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,3,2
7810,1,9,1984,150,1,"173","184",6,196,5,207,4,"1","0","1","0","0",219,232,2,243,2,255,"2",2,"0","D","1","0","1",268,3,279,2,289,"2",4,"1","0","1","0","1",301,3,315,3,0,1,0,1,1,1,3,2,2,1,1,1,2,1,2,2,2
7812,1,8,1981,188,1,"209","220",6,231,6,244,4,"0","1","1","0","0",256,267,8,279,6,291,"12",7,"0","1","1","0","1",303,6,315,7,326,"12",7,"0","1","1","0","1",337,7,350,7,1,1,1,1,1,1,3,3,2,3,3,3,3,3,3,3,3
7813,2,3,1983,169,1,"190","201",6,212,6,225,6,"0","1","1","0","0",237,248,6,260,6,272,"11",6,"0","1","1","0","1",283,6,295,6,307,"11",6,"1","1","1","0","1",318,7,331,7,1,1,0,1,1,1,3,3,3,3,3,3,3,3,3,3,3
7814,2,3,1980,205,1,"227","237",5,251,3,261,3,"0","1","1","0","0",273,284,4,299,1,308,"2",2,"0","1","1","0","0",322,5,331,2,343,"2",3,"0","1","1","0","0",354,2,368,3,1,1,1,1,1,1,2,2,2,2,1,1,2,1,2,1,2
7815,2,5,1983,167,1,"187","199",3,211,2,223,2,"0","1","1","0","0",234,246,2,259,2,273,"2",1,"1","1","1","0","0",284,1,293,2,305,"2",1,"0","1","1","1","0",316,1,329,1,1,0,1,1,1,0,2,1,1,1,1,1,1,1,1,1,1
7817,2,11,1981,188,1,"209","219",2,229,4,241,5,"0","0","1","0","0",255,264,6,276,7,289,"2",3,"1","1","1","0","0",300,7,312,7,323,"8",6,"0","1","1","0","1",334,6,348,3,1,0,1,1,1,1,1,2,2,3,3,2,3,3,3,3,2
7818,1,12,1981,185,1,"204","217",7,234,5,244,6,"0","1","1","0","0",253,265,6,281,4,289,"2",6,"0","1","1","0","1",299,5,314,7,328,"2",6,"0","1","1","0","1",336,3,349,2,1,1,1,1,1,1,3,2,3,3,2,3,2,3,3,2,1
7819,2,11,1980,200,1,"217","229",2,240,2,253,3,"0","1","1","0","0",265,275,2,288,5,300,"2",5,"0","0","1","0","1",312,2,324,4,336,"2",6,"0","0","1","0","0",347,6,361,6,1,1,1,1,1,1,1,1,2,1,2,2,1,2,3,3,3
7825,1,3,1981,195,1,"215","225",3,236,4,249,3,"1","0","1","0","0",262,273,4,285,3,297,"2",3,"1","0","0","1","0",308,2,321,3,332,"2",3,"1","0","1","0","0",343,2,355,3,0,0,0,1,0,1,2,2,2,2,2,2,1,2,2,1,2
7828,2,2,1983,171,1,"193","202",2,215,2,225,1,"1","1","1","1","1",240,250,2,261,2,273,"12",3,"0","0","1","1","0",285,6,297,6,308,"12",6,"0","1","1","1","0",319,6,333,5,0,1,1,0,0,0,1,1,1,1,1,2,3,3,3,3,2
7830,2,6,1981,191,1,"210","222",7,234,4,246,1,"0","0","1","1","1",258,268,7,282,5,293,"12",5,"D","1","1","0","1",306,5,318,5,328,"27",2,"0","1","1","0","D",339,5,353,3,1,NA,1,0,1,1,3,2,1,3,2,2,2,2,1,2,2
7831,1,5,1982,180,1,"199","211",5,223,2,235,4,"1","1","1","0","0",251,258,4,272,4,283,"2",3,"0","D","1","D","1",296,2,308,2,318,"8",2,"0","1","1","0","1",332,5,342,5,0,1,1,1,NA,1,2,1,2,2,2,2,1,1,1,2,2
7832,1,6,1984,155,1,"176","186",7,198,6,210,7,"0","1","1","0","0",221,232,6,246,6,257,"12",6,"0","1","1","0","0",268,6,280,6,293,"12",6,"1","1","1","1","R",304,5,317,5,1,1,0,1,1,0,3,3,3,3,3,3,3,3,3,2,2
7837,2,1,1980,208,1,"226","239",3,251,3,263,4,"0","0","1","0","0",276,286,5,299,5,310,"8",5,"0","0","1","0","0",322,4,333,4,345,"8",4,"0","1","1","0","0",356,3,370,3,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2
7839,1,1,1980,210,1,"231","239",6,252,2,268,4,"0","0","1","0","1",276,286,2,299,5,311,"8",4,"0","0","1","0","0",322,3,334,1,346,"27",2,"0","0","0","0","0",358,5,370,2,1,1,1,1,1,1,3,1,2,1,2,2,2,1,1,2,1
7840,2,8,1983,164,1,"184","196",2,208,2,220,2,"0","1","1","0","1",232,243,1,256,1,267,"11",1,"1","1","1","0","0",279,1,290,1,302,"27",2,"1","D","1","0","1",313,6,327,3,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,3,2
7841,2,4,1982,180,1,"200","212",2,224,4,236,1,"1","0","1","0","0",248,259,1,271,1,283,"2",1,"0","1","1","0","0",295,1,306,1,318,"2",1,"D","1","D","D","0",329,1,343,1,0,1,NA,1,1,NA,1,2,1,1,1,1,1,1,1,1,1
7842,2,5,1983,167,1,"187","199",1,211,2,223,1,"1","0","1","1","1",234,246,1,258,4,270,"2",1,"1","1","1","1","0",282,1,293,1,305,"2",1,"1","1","1","1","0",316,2,330,1,0,0,0,0,0,0,1,1,1,1,2,1,1,1,1,1,1
7845,1,8,1982,175,1,"196","208",7,221,7,233,6,"0","0","1","0","1",243,255,7,268,7,280,"13",7,"0","1","1","0","1",292,7,303,6,316,"7",6,"1","1","1","0","1",327,6,341,7,1,1,0,1,1,1,3,3,3,3,3,3,3,3,3,3,3
7846,2,12,1980,194,1,"215","227",6,240,2,252,4,"1","1","1","0","1",263,275,4,288,2,299,"2",2,"0","1","1","0","1",311,2,323,2,335,"2",2,"0","1","1","0","1",346,5,359,7,0,1,1,1,1,1,3,1,2,2,1,1,1,1,1,2,3
7847,1,2,1983,168,1,"189","201",4,214,3,226,1,"0","1","1","0","0",238,250,3,262,5,273,"2",3,"D","1","1","D","0",287,2,297,4,309,"2",5,"0","D","1","D","0",320,3,332,6,1,NA,1,1,NA,NA,2,2,1,2,2,2,1,2,2,2,3
7849,1,2,1981,192,1,"214","228",7,239,7,252,3,"0","1","1","0","1",266,275,3,286,4,298,"2",4,"0","1","1","0","1",311,7,321,7,333,"2",7,"D","1","1","0","1",344,7,357,7,1,1,NA,1,1,1,3,3,2,2,2,2,3,3,3,3,3
7850,1,5,1983,165,1,"N","200",3,210,3,223,1,"1","1","1","0","0",236,246,2,259,1,272,"27",2,"1","1","1","0","0",282,1,293,1,308,"27",1,"1","1","1","0","1",317,1,330,1,0,0,0,1,1,1,2,2,1,1,1,1,1,1,1,1,1
7851,2,4,1981,193,1,"211","224",6,236,6,252,5,"0","0","1","0","0",263,273,6,283,7,295,"12",6,"0","1","1","0","0",307,6,319,6,331,"12",6,"0","1","1","0","1",341,5,355,7,1,1,1,1,1,1,3,3,2,3,3,3,3,3,3,2,3
7852,2,5,1984,156,1,"174","187",7,198,7,211,7,"0","1","1","0","1",226,236,6,246,6,258,"13",6,"0","1","1","0","1",270,6,281,6,295,"11",6,"0","0","1","0","D",305,6,318,6,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3
7853,2,4,1981,190,2,"215","225",1,237,1,250,1,"1","0","0","1","0",261,272,1,287,1,296,"26",2,"1","0","0","1","0",307,1,321,1,330,"26",1,"1","0","0","1","0",343,1,355,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
7854,1,8,1982,174,2,"199","210",1,221,1,233,1,"1","0","0","1","0",245,258,1,269,1,284,"26",1,"1","0","0","1","0",291,1,305,1,314,"26",1,"1","0","0","1","0",330,1,339,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
7856,2,1,1983,169,2,"193","205",1,215,1,230,1,"1","0","1","0","0",239,253,1,263,1,275,"25",1,"1","0","1","1","0",286,1,298,1,310,"25",1,"1","0","0","0","0",321,1,334,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
7857,2,8,1982,176,1,"196","208",7,221,6,232,6,"0","1","1","0","1",243,255,6,268,6,281,"12",6,"1","1","1","0","1",293,6,303,3,315,"12",5,"0","1","1","0","1",326,6,344,2,1,0,1,1,1,1,3,3,3,3,3,3,3,2,2,3,1
7858,2,8,1983,168,1,"N","196",7,210,6,223,5,"0","1","1","0","1",234,248,5,258,5,268,"11",2,"0","D","1","0","1",283,1,290,6,302,"11",2,"0","D","1","0","0",314,5,331,2,1,1,1,1,1,1,3,3,2,2,2,1,1,3,1,2,1
7859,1,12,1984,148,1,"170","180",1,194,2,204,2,"0","0","0","0","0",217,227,1,239,7,251,"12",5,"1","0","0","0","0",263,1,274,2,286,"12",1,"1","1","1","0","0",301,1,314,6,1,0,0,1,1,1,1,1,1,1,3,2,1,1,1,1,3
7860,1,11,1984,149,1,"169","181",7,194,6,206,3,"0","1","1","0","0",218,228,6,241,5,253,"2",6,"0","1","1","0","0",265,6,278,3,287,"2",3,"0","1","1","0","0",298,2,312,6,1,1,1,1,1,1,3,3,2,3,2,3,3,2,2,1,3
7861,1,4,1984,156,1,"179","188",4,202,8,212,4,"0","1","1","0","0",224,235,7,251,7,260,"12",7,"0","1","1","0","0",276,4,285,4,297,"11",5,"1","D","1","0","0",308,2,320,2,1,1,0,1,1,1,2,3,2,3,3,3,2,2,2,1,1
7862,1,5,1981,191,1,"211","223",7,236,4,247,4,"0","1","1","0","1",260,270,5,282,2,294,"11",2,"1","1","1","0","0",306,2,317,2,331,"13",2,"1","0","1","0","1",340,2,355,4,1,0,0,1,1,1,3,2,2,2,1,1,1,1,1,1,2
7863,2,10,1980,198,1,"218","230",6,243,7,254,7,"0","1","1","0","1",266,276,6,289,6,301,"2",1,"0","1","1","0","1",313,6,324,6,336,"2",6,"0","1","1","0","1",347,6,361,6,1,1,1,1,1,1,3,3,3,3,3,1,3,3,3,3,3
7864,1,8,1982,177,1,"196","208",6,221,6,232,5,"0","1","1","0","1",244,256,2,267,6,279,"2",6,"0","1","1","0","1",291,6,302,2,314,"2",6,"0","1","1","0","1",325,6,339,2,1,1,1,1,1,1,3,3,2,1,3,3,3,1,3,3,1
7865,1,11,1980,198,1,"219","229",4,242,3,254,1,"0","1","1","0","0",265,277,5,288,1,300,"21",2,"1","1","1","0","1",314,1,323,3,335,"21",2,"1","1","1","0","1",347,1,360,3,1,0,0,1,1,1,2,2,1,2,1,1,1,2,1,1,2
7866,1,1,1982,184,1,"205","215",3,228,5,240,7,"1","1","0","1","0",250,262,1,274,5,286,"3",4,"1","0","0","1","0",298,2,309,2,321,"3",3,"1","D","0","1","0",332,7,346,7,0,0,0,0,0,0,2,2,3,1,2,2,1,1,2,3,3
7867,1,5,1981,192,1,"N","226",1,237,1,249,1,"1","1","0","1","0",262,271,1,289,1,296,"2",1,"1","1","1","0","0",308,1,319,1,330,"2",1,"1","1","1","0","0",341,6,354,5,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,3,2
7868,2,11,1984,149,1,"169","181",3,194,2,205,3,"0","1","1","0","0",218,228,2,240,2,252,"12",3,"0","1","1","0","1",265,5,276,4,287,"D",3,"0","1","1","0","1",298,1,312,2,1,1,1,1,1,1,2,1,2,1,1,2,2,2,2,1,1
7870,2,1,1984,159,1,"179","191",6,204,6,215,6,"0","1","1","0","1",228,238,6,252,6,263,"7",6,"0","1","1","0","0",275,6,286,6,297,"13",6,"1","0","1","0","0",309,6,322,6,1,1,0,1,1,1,3,3,3,3,3,3,3,3,3,3,3
7871,2,6,1982,178,1,"198","210",6,223,6,235,6,"0","1","1","0","1",245,257,6,272,2,281,"11",6,"0","1","1","0","1",294,5,305,2,316,"11",2,"0","1","1","0","1",328,2,342,3,1,1,1,1,1,1,3,3,3,3,1,3,2,1,1,1,2
7872,2,1,1983,171,1,"193","201",3,215,2,227,2,"0","1","1","0","0",239,250,5,263,1,276,"2",2,"0","1","1","0","0",286,2,298,2,309,"8",1,"0","1","1","0","D",321,2,333,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1
7873,2,1,1980,207,1,"227","239",3,252,3,263,5,"0","1","1","0","1",274,286,3,298,2,310,"2",2,"0","1","1","0","1",323,1,333,1,345,"2",1,"0","1","1","0","0",356,1,370,3,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,2
7874,2,6,1983,166,1,"186","198",2,211,2,222,4,"0","1","1","0","1",233,245,4,258,4,269,"2",2,"0","1","1","0","1",282,2,292,5,304,"2",5,"0","R","1","1","1",315,4,329,6,1,1,1,1,1,0,1,1,2,2,2,1,1,2,2,2,3
7875,1,8,1980,200,1,"220","232",7,245,6,256,6,"0","1","1","0","0",270,279,7,295,6,303,"2",5,"0","1","1","0","0",315,6,326,6,338,"2",6,"0","1","1","0","1",351,6,362,6,1,1,1,1,1,1,3,3,3,3,3,2,3,3,3,3,3
7876,1,12,1983,160,1,"180","193",1,205,1,216,1,"0","0","1","1","0",228,239,1,251,1,263,"D",1,"0","1","1","0","0",280,1,290,1,298,"D",1,"0","1","1","1","0",309,1,323,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
7877,2,5,1980,203,2,"N","237",2,250,2,260,1,"1","0","1","0","0",271,281,2,294,2,306,"12",2,"1","0","1","0","0",319,1,329,2,341,"12",2,"1","D","1","0","0",353,2,367,2,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7878,2,11,1981,186,2,"N","217",1,232,2,241,2,"1","0","1","0","0",253,263,3,276,2,288,"27",2,"1","D","1","0","0",300,2,312,1,324,"12",3,"1","0","1","0","0",334,2,349,1,0,0,0,1,1,1,1,1,1,2,1,1,1,1,2,1,1
7880,2,11,1980,208,1,"220","228",3,242,3,254,3,"1","1","1","0","1",265,276,5,290,3,302,"12",4,"1","0","1","1","1",313,3,325,3,336,"12",3,"0","R","1","D","1",347,3,360,2,0,0,1,1,0,NA,2,2,2,2,2,2,2,2,2,2,1
7882,1,9,1981,199,1,"207","218",2,232,2,243,1,"1","0","1","0","1",255,266,1,283,1,293,"2",2,"1","1","1","0","1",302,2,313,2,327,"2",2,"1","0","1","0","1",337,2,349,2,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7887,2,7,1981,187,1,"208","221",4,234,4,244,1,"0","0","1","0","0",257,268,1,285,5,297,"2",6,"0","1","1","0","1",304,6,315,3,329,"2",5,"0","1","1","0","0",339,1,351,2,1,1,1,1,1,1,2,2,1,1,2,3,3,2,2,1,1
7888,2,9,1982,173,1,"194","206",4,220,7,230,6,"0","0","1","0","1",243,254,6,268,7,283,"2",5,"0","0","1","0","1",290,2,301,2,315,"2",6,"0","0","1","0","1",325,3,337,4,1,1,1,1,1,1,2,3,3,3,3,2,1,1,3,2,2
7889,1,5,1980,205,1,"224","235",3,248,1,259,2,"0","1","1","0","1",270,282,6,296,6,308,"11",7,"0","1","1","1","D",319,7,330,7,343,"6",7,"0","1","1","0","1",353,7,366,7,1,1,1,1,0,1,2,1,1,3,3,3,3,3,3,3,3
7890,1,6,1982,177,1,"199","210",4,223,4,234,6,"0","1","1","0","1",246,257,1,271,4,281,"2",4,"1","1","1","0","0",294,3,305,4,318,"23",2,"0","0","1","0","0",328,3,340,6,1,0,1,1,1,1,2,2,3,1,2,2,2,2,1,2,3
7896,2,5,1983,168,1,"186","197",3,211,2,222,2,"1","1","1","0","1",235,246,3,261,3,272,"2",4,"0","1","1","0","1",284,2,293,2,305,"2",3,"0","1","1","0","1",317,6,330,5,0,1,1,1,1,1,2,1,1,2,2,2,1,1,2,3,2
7899,2,10,1982,175,1,"195","205",7,220,1,229,2,"0","0","1","1","1",241,255,4,267,2,280,"2",2,"0","1","1","0","1",289,2,302,1,312,"2",1,"1","1","1","1","R",323,5,336,2,1,1,0,0,1,0,3,1,1,2,1,1,1,1,1,2,1
7900,1,5,1982,180,1,"200","212",1,225,1,237,1,"0","0","1","0","0",248,259,1,272,2,283,"2",2,"0","0","1","0","0",297,2,309,2,322,"2",2,"0","D","1","0","0",332,2,345,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7901,2,8,1980,202,1,"222","233",4,245,6,255,6,"0","1","1","0","0",269,281,6,293,6,303,"2",5,"0","1","1","0","1",316,6,326,5,338,"2",4,"0","1","1","0","0",349,6,363,6,1,1,1,1,1,1,2,3,3,3,3,2,3,2,2,3,3
7902,1,2,1983,172,1,"192","203",6,215,6,225,5,"0","0","1","0","0",238,251,6,264,5,274,"2",6,"0","0","1","0","0",286,6,296,4,311,"2",6,"0","1","1","1","1",320,4,333,6,1,1,1,1,1,0,3,3,2,3,2,3,3,2,3,2,3
7903,2,10,1980,198,1,"217","229",1,245,1,253,2,"1","0","1","0","0",266,277,1,291,2,303,"2",1,"1","1","1","0","0",313,1,324,1,338,"D",1,"1","D","1","D","0",348,2,362,1,0,0,0,1,1,NA,1,1,1,1,1,1,1,1,1,1,1
7904,2,3,1982,181,1,"200","214",7,226,7,236,7,"0","1","1","0","1",250,260,7,274,7,287,"12",7,"0","1","1","0","1",295,6,307,7,319,"12",6,"0","1","1","0","1",330,7,345,7,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3
7906,2,2,1984,169,1,"178","189",3,202,5,213,2,"0","1","1","0","1",227,241,3,252,6,262,"2",3,"1","1","1","0","1",273,1,284,1,298,"2",2,"0","1","1","0","1",308,6,325,6,1,0,1,1,1,1,2,2,1,2,3,2,1,1,1,3,3
7911,2,10,1980,200,1,"219","232",4,243,6,254,6,"1","1","1","0","1",267,277,2,291,5,302,"3",6,"0","1","1","0","1",313,5,324,6,336,"3",5,"0","1","1","0","1",348,5,361,6,0,1,1,1,1,1,2,3,3,1,2,3,2,3,2,2,3
7915,1,10,1984,150,1,"171","182",6,195,5,209,3,"0","0","0","0","0",220,233,5,245,6,253,"2",3,"0","0","0","0","0",271,1,277,1,292,"2",3,"0","0","1","0","0",300,4,313,2,1,1,1,1,1,1,3,2,2,2,3,2,1,1,2,2,1
7920,2,7,1982,180,1,"198","209",2,222,6,235,6,"0","1","0","0","1",247,257,2,270,3,281,"2",3,"0","1","1","0","1",292,2,305,2,315,"2",2,"1","1","1","1","1",326,2,340,2,1,1,0,1,1,0,1,3,3,1,2,2,1,1,1,1,1
7926,2,2,1984,157,2,"179","191",6,202,6,214,4,"1","0","1","1","0",230,239,3,250,2,261,"1",3,"0","D","D","D","0",274,4,284,6,296,"1",5,"0","0","1","0","0",309,5,325,4,0,1,1,0,NA,1,3,3,2,2,1,2,2,3,2,2,2
7927,2,1,1984,157,1,"179","190",6,203,3,214,1,"1","1","0","0","0",226,240,3,252,1,263,"2",4,"1","0","1","0","0",274,2,285,6,297,"2",6,"0","1","1","0","0",310,4,323,4,0,0,1,1,1,1,3,2,1,2,1,2,1,3,3,2,2
7928,1,5,1983,169,1,"187","198",7,211,2,222,6,"1","1","1","0","1",234,248,2,258,1,270,"2",5,"0","D","0","0","0",285,1,293,6,306,"2",2,"1","D","1","0","1",316,2,331,3,0,1,0,1,1,1,3,1,3,1,1,2,1,3,1,1,2
7929,1,7,1983,167,1,"185","196",1,212,6,224,2,"1","1","1","0","0",232,247,4,256,2,269,"2",2,"0","1","1","0","D",280,2,293,3,307,"2",6,"D","1","0","0","0",318,2,328,2,0,1,NA,1,1,1,1,3,1,2,1,1,1,2,3,1,1
7930,1,8,1983,166,1,"184","195",4,209,2,219,4,"0","1","1","0","0",231,244,2,257,2,268,"2",2,"0","1","1","0","R",280,2,290,2,304,"2",2,"1","1","1","0","0",315,1,328,1,1,1,0,1,1,1,2,1,2,1,1,1,1,1,1,1,1
7931,2,7,1980,204,1,"221","233",5,249,3,257,4,"0","1","1","0","1",275,281,7,292,7,304,"2",6,"1","1","1","0","1",317,5,327,6,340,"2",6,"0","1","1","0","0",351,5,365,5,1,0,1,1,1,1,2,2,2,3,3,3,2,3,3,2,2
7934,1,2,1984,160,1,"177","189",2,203,2,214,1,"1","1","0","0","0",228,238,5,251,1,262,"27",3,"0","1","1","0","0",274,1,285,1,299,"10",1,"0","1","1","0","0",310,1,324,2,0,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1
7936,1,4,1982,182,1,"201","213",3,225,3,240,2,"1","0","0","1","0",248,258,1,273,2,284,"27",1,"1","0","0","0","0",296,1,306,2,318,"27",3,"1","0","0","0","0",330,3,344,3,0,0,0,0,1,1,2,2,1,1,1,1,1,1,2,2,2
7937,2,10,1984,154,1,"169","182",1,193,1,207,1,"1","0","1","0","0",217,229,1,243,1,255,"8",1,"0","1","1","0","0",266,1,277,2,292,"13",6,"0","0","1","0","1",301,1,316,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1
7939,2,9,1983,163,1,"186","194",6,206,7,220,7,"1","1","1","0","1",231,247,6,254,5,271,"12",2,"0","1","1","0","0",277,2,290,2,303,"12",6,"0","1","1","0","1",315,6,328,2,0,1,1,1,1,1,3,3,3,3,2,1,1,1,3,3,1
7943,1,3,1981,196,1,"213","224",1,239,2,249,2,"0","0","1","0","0",265,277,1,284,2,297,"27",2,"1","0","1","0","0",307,1,319,1,331,"27",1,"1","0","1","1","0",342,1,355,2,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1
7944,1,9,1982,178,1,"195","206",2,220,2,230,2,"0","0","1","0","0",243,253,3,266,2,278,"2",4,"1","0","1","0","1",289,5,301,1,313,"13",2,"1","0","1","0","1",324,3,337,1,1,0,0,1,1,1,1,1,1,2,1,2,2,1,1,2,1
7946,2,1,1980,209,1,"227","238",3,251,4,262,6,"0","1","1","0","1",274,285,6,299,4,310,"11",6,"0","1","1","0","1",322,5,334,5,347,"11",6,"0","1","1","0","1",358,5,371,5,1,1,1,1,1,1,2,2,3,3,2,3,2,2,3,2,2
7947,2,2,1981,196,1,"213","225",3,238,5,249,3,"0","1","1","0","0",262,276,5,286,7,297,"12",6,"0","1","1","0","1",309,5,321,6,333,"12",7,"0","1","1","0","1",344,6,358,6,1,1,1,1,1,1,2,2,2,2,3,3,2,3,3,3,3
7948,1,7,1983,167,1,"184","196",7,209,6,220,7,"0","1","1","0","1",232,243,7,257,6,268,"12",7,"0","1","1","0","1",279,2,291,6,303,"12",7,"0","1","1","0","1",315,2,328,7,1,1,1,1,1,1,3,3,3,3,3,3,1,3,3,1,3
7950,2,10,1980,199,1,"218","231",5,243,7,254,3,"0","1","1","0","1",266,278,7,290,7,302,"10",7,"0","R","1","0","1",315,7,324,6,339,"10",6,"0","1","1","0","1",350,6,361,6,1,1,1,1,1,1,2,3,2,3,3,3,3,3,3,3,3
7951,2,4,1983,169,1,"188","201",5,213,2,224,2,"1","1","1","R","1",236,249,2,261,1,274,"12",1,"0","1","1","0","R",285,1,295,2,306,"13",2,"1","1","1","1","0",317,1,331,1,0,1,0,NA,1,0,2,1,1,1,1,1,1,1,1,1,1
7952,1,5,1984,156,1,"177","186",6,200,6,211,3,"1","0","1","0","0",224,234,2,247,1,260,"1",6,"1","1","1","0","1",272,2,282,1,295,"2",1,"1","0","0","0","1",306,1,319,1,0,0,0,1,1,1,3,3,2,1,1,3,1,1,1,1,1
7953,1,10,1980,199,1,"N","N",2,244,3,257,2,"1","1","1","1","1",267,279,3,295,1,301,"2",4,"1","1","1","1","0",315,1,326,2,339,"9",2,"D","D","D","D","D",348,2,368,3,0,0,NA,0,0,NA,1,2,1,2,1,2,1,1,1,1,2
7954,2,4,1981,194,1,"212","223",6,236,4,248,3,"1","0","1","0","0",259,271,2,286,2,295,"12",5,"1","0","1","0","1",307,3,318,2,330,"2",1,"0","0","1","0","1",342,2,357,2,0,0,1,1,1,1,3,2,2,1,1,2,2,1,1,1,1
7955,1,3,1981,194,1,"213","225",6,237,6,249,6,"1","1","1","0","1",261,272,6,284,6,296,"2",6,"1","1","1","1","1",309,2,319,6,331,"2",6,"1","1","1","1","0",343,6,356,6,0,0,0,1,0,0,3,3,3,3,3,3,1,3,3,3,3
